title,price,damage_condition,category,country_version,consumption,mileage,cubic_capacity,power,fuel,emission,num_owners,num_seats,door_count,transmission,emission_class,emssion_sticker,first_registration,hu,climatisation,construction_year,park_assist,airbag,manufacturer_color_name,color,interior,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11,image_12,features,dealer_name,dealer_postal_code,dealer_city,dealer_address,dealer_phone,dealer_rating,dealer_quantity_ratings,publishing_date
Volkswagen Golf VII 1.0 TSI Join BMT PDC SHZ KAMERA NAVI,18.790 €,Unfallfrei,Limousine,Deutsche Ausführung,"ca. 4,9 l/100km (kombiniert)
ca. 5,6 l/100km (innerorts)
ca. 4,5 l/100km (außerorts)",6.970 km,999 cm³,85 kW (116 PS),"Benzin, E10-geeignet",ca. 111 g/km (kombiniert),1,5,4/5,Schaltgetriebe,Euro6d-TEMP,4 (Grün),04/2019,Neu,2-Zonen-Klimaautomatik,,"Vorne, Hinten, Kamera","Front-, Seiten- und weitere Airbags",indiumgrau,Grau Metallic,"Stoff, Schwarz",https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/i4IAAOSwfSheYcew/$_57.jpg,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/RlcAAOSwM05eYcew/$_57.jpg,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/OfMAAOSwPKReYcew/$_57.jpg,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/kbcAAOSwuxZeYcex/$_57.jpg,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/XVMAAOSwbLpeYcew/$_57.jpg,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/BJgAAOSwa29eYcew/$_57.jpg,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/kucAAOSwLE5eYcew/$_57.jpg,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/CxQAAOSwNIheYcew/$_57.jpg,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/CxQAAOSwNIheYcew/$_57.jpg,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/rzIAAOSw~9FeYcew/$_57.jpg,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/wzYAAOSwLrNeYcew/$_57.jpg,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/DckAAOSw~yJeYcex/$_57.jpg,"ABS
Abstandswarner
Allwetterreifen
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Müdigkeitswarner
Multifunktionslenkrad
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Notbremsassistent
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Scheinwerferreinigung
Servolenkung
Sitzheizung
Start/Stopp-Automatik
Touchscreen
Traktionskontrolle
Tuner/Radio
USB
Winterpaket
Zentralverriegelung",Volkswagen Automobile Berlin GmbH,10587,Berlin,Franklinstraße 5,+49 (0)30 89081255,4.3,49,06.04.2020
Fiat 500 1.2 8V Dolce Vita Navi Schiebedach TFT PDC,14.890 €,Unfallfrei,"Limousine, Tageszulassung",Deutsche Ausführung,"5,5 l/100km (kombiniert)*
7,0 l/100km (innerorts)*
4,7 l/100km (außerorts)*",10 km,1.242 cm³,51 kW (69 PS),"Benzin, E10-geeignet",126 g/km (kombiniert)*,1,4,2/3,Schaltgetriebe,,4 (Grün),01/2020,,Klimaautomatik,2019,Hinten,"Front-, Seiten- und weitere Airbags","Bianco Alfa, Uni",Weiß,,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ARQAAOSw7kFeb7gE/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Y7wAAOSwxnVeb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/3qUAAOSw0yJeb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/1RoAAOSwNzReb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/5koAAOSwGyteb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/2ZYAAOSwsideb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/F6cAAOSwbkReb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/EE4AAOSwC4Zeb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/EE4AAOSwC4Zeb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/wM8AAOSw1W5eb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/QNoAAOSw3axeb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/HXAAAOSwc4deb7ix/$_57.jpg,"Bluetooth
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Multifunktionslenkrad
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Pannenkit
Panorama-Dach
Radio DAB
Reifendruckkontrolle
Scheckheftgepflegt
Schiebedach
Servolenkung
Soundsystem
Touchscreen
Tuner/Radio
USB
Zentralverriegelung",FCA Motor Village Germany GmbH,13403,Berlin,Ollenhauerstrasse 100,+49 (0)30 41022223,4.5,5,06.04.2020
Fiat 500 1.2 8V Dolce Vita Navi Schiebedach TFT PDC,14.990 €,Unfallfrei,"Limousine, Tageszulassung",Deutsche Ausführung,"5,5 l/100km (kombiniert)*
7,0 l/100km (innerorts)*
4,7 l/100km (außerorts)*",10 km,1.242 cm³,51 kW (69 PS),Benzin,126 g/km (kombiniert)*,1,4,2/3,Schaltgetriebe,Euro6,4 (Grün),01/2020,,Klimaautomatik,2019,Hinten,"Front-, Seiten- und weitere Airbags","Bianco Alfa, Uni",Weiß,,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/uvoAAOSwGIVeNbKq/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Y7wAAOSwxnVeb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/3qUAAOSw0yJeb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/1RoAAOSwNzReb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/5koAAOSwGyteb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/2ZYAAOSwsideb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/F6cAAOSwbkReb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/EE4AAOSwC4Zeb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/EE4AAOSwC4Zeb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/wM8AAOSw1W5eb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/QNoAAOSw3axeb7ix/$_57.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/HXAAAOSwc4deb7ix/$_57.jpg,"ABS
Bluetooth
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Multifunktionslenkrad
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Pannenkit
Panorama-Dach
Radio DAB
Reifendruckkontrolle
Scheckheftgepflegt
Schiebedach
Servolenkung
Soundsystem
Touchscreen
Tuner/Radio
USB
Zentralverriegelung",FCA Motor Village Germany GmbH Berlin,10315,Berlin,Rhinstr. 165,+49 (0)30 8145817963,3.5,3,06.04.2020
"BMW 550 Gran Turismo SOFTCLOSE,NACHTSICHT,360GRAD,SH",19.880 €,,Limousine,Deutsche Ausführung,"ca. 11,2 l/100km (kombiniert)
ca. 16,2 l/100km (innerorts)
ca. 8,3 l/100km (außerorts)",67.000 km,4.395 cm³,300 kW (408 PS),Benzin,ca. 265 g/km (kombiniert),,5,4/5,Automatik,Euro5,4 (Grün),06/2010,Neu,4-Zonen-Klimaautomatik,2010,"Vorne, Hinten, 360°-Kamera","Front-, Seiten- und weitere Airbags",spacegrau,Grau Metallic,"Vollleder, Braun",https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/iMEAAOSwHOFei02B/$_57.jpg,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/U10AAOSwLfNei02B/$_57.jpg,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/3ZYAAOSw7kFei02B/$_57.jpg,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/WcIAAOSwG3Jei02B/$_57.jpg,https://i.ebayimg.com/00/s/NDgwWDMxOQ==/z/aIoAAOSw9Etei02B/$_57.jpg,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/0ssAAOSwwgVei02B/$_57.jpg,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/J34AAOSwsKRei02B/$_57.jpg,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/WnIAAOSwn8Jei02B/$_57.jpg,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/WnIAAOSwn8Jei02B/$_57.jpg,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/QZMAAOSwJgxei02B/$_57.jpg,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/1lMAAOSwZ2lei02B/$_57.jpg,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/FdwAAOSw33Fei02C/$_57.jpg,"ABS
Adaptives Kurvenlicht
Alarmanlage
Ambiente-Beleuchtung
Armlehne
Berganfahrassistent
Bi-Xenon Scheinwerfer
Blendfreies Fernlicht
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Heckklappe
Elektr. Seitenspiegel
Elektr. Sitzeinstellung
Elektr. Sitzeinstellung, hinten
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Head-Up Display
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Luftfederung
Multifunktionslenkrad
Nachtsicht-Assistent
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Notbremsassistent
Pannenkit
Panorama-Dach
Radio DAB
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Scheinwerferreinigung
Schiebedach
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Sitzheizung hinten
Soundsystem
Sportsitze
Sprachsteuerung
Standheizung
Start/Stopp-Automatik
Tempomat
Totwinkel-Assistent
Traktionskontrolle
Tuner/Radio
USB
Verkehrszeichenerkennung
Zentralverriegelung",Autohaus Royal GmbH,12103,Berlin,Bessemerstraße 42,+49 (0)30 20169665,4.5,591,06.04.2020
Renault Megane IV Intens Winterräder*HeadUp*LED-Scheinwe,19.990 €,Unfallfrei,Limousine,Deutsche Ausführung,"ca. 5,6 l/100km (kombiniert)
ca. 6,9 l/100km (innerorts)
ca. 4,8 l/100km (außerorts)",9.050 km,1.197 cm³,97 kW (132 PS),"Benzin, E10-geeignet",ca. 122 g/km (kombiniert),1,5,4/5,Automatik,Euro6,4 (Grün),12/2018,12/2021,2-Zonen-Klimaautomatik,,Hinten,"Front-, Seiten- und weitere Airbags",Chocolat-Braun,Braun Metallic,Teilleder,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ezsAAOSwoYJei0ZO/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/wHgAAOSwzOlei0ZU/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/qh0AAOSwme5ei0Za/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8OcAAOSwIWxei0Zg/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/RysAAOSwS0tei0Zn/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/HyQAAOSwgLFei0Zt/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/D3IAAOSwqjJei0Zz/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/hcsAAOSwTopei0Z4/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/hcsAAOSwTopei0Z4/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~YcAAOSw4Apei0aB/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/w6EAAOSwl05ei0aH/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/okEAAOSwGCBei0aM/$_57.jpg,"ABS
Ambiente-Beleuchtung
Android Auto
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Head-Up Display
Isofix
Isofix Beifahrersitz
Lederlenkrad
LED-Scheinwerfer
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Multifunktionslenkrad
Musikstreaming integriert
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Radio DAB
Regensensor
Reifendruckkontrolle
Reserverad
Scheckheftgepflegt
Servolenkung
Sitzheizung
Sommerreifen
Soundsystem
Sportfahrwerk
Sprachsteuerung
Stahlfelgen
Start/Stopp-Automatik
Tempomat
Touchscreen
Tuner/Radio
USB
Volldigitales Kombiinstrument
Winterreifen
Zentralverriegelung",Autohaus & Fahrschule Peter Müller GmbH RENAULT und DACIA Vertragshändler,14728,Rhinow,Rübehorster Strasse 13,+49 (0)33875 17981464,5,1,06.04.2020
"Mercedes-Benz A 200 AMG Line*MBUX*Pano*Head-Up*Burmester*18""LM",25.900 €,,Limousine,Deutsche Ausführung,"ca. 5,8 l/100km (kombiniert)
ca. 7,9 l/100km (innerorts)
ca. 4,6 l/100km (außerorts)",15.760 km,1.332 cm³,120 kW (163 PS),Benzin,ca. 133 g/km (kombiniert),1,5,4/5,Schaltgetriebe,Euro6d-TEMP,4 (Grün),12/2018,12/2021,Klimaautomatik,,"Vorne, Hinten, Selbstlenkende Systeme","Front-, Seiten- und weitere Airbags",Mountaingrau-Met.,Grau Metallic,"Teilleder, Schwarz",https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/UqoAAOSwu6tei0XT/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/mTQAAOSwqiRei0XW/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/FE8AAOSwJHhei0Xa/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/q9cAAOSwbDpei0Xe/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/VkIAAOSwU8Rei0Xi/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/uCsAAOSwqStei0Xl/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/aJkAAOSwv-1ei0Xo/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/n4sAAOSw9s5ei0Xs/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/n4sAAOSw9s5ei0Xs/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/hM4AAOSwp0Zei0Xz/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/0PAAAOSwV7Zei0X4/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/lOUAAOSwGTRei0X8/$_57.jpg,"ABS
Armlehne
Bluetooth
Bordcomputer
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Head-Up Display
Isofix
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Multifunktionslenkrad
Navigationssystem
Nichtraucher-Fahrzeug
Notbremsassistent
Panorama-Dach
Partikelfilter
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Schiebedach
Servolenkung
Sitzheizung
Soundsystem
Sportfahrwerk
Sportpaket
Sportsitze
Spurhalteassistent
Start/Stopp-Automatik
Tempomat
Tuner/Radio
USB
Verkehrszeichenerkennung
Volldigitales Kombiinstrument
Zentralverriegelung",Auto Center Biesdorf Inh. Oliver Skade,12623,Berlin,Alt-Mahlsdorf 112,+49 (0)30 2359061130,4.8,109,06.04.2020
Mercedes-Benz A 180 7G-DCT Progressive*MBUX*Burmester*Pano*RFK,26.900 €,,Limousine,Deutsche Ausführung,"ca. 5,4 l/100km (kombiniert)
ca. 7,2 l/100km (innerorts)
ca. 4,3 l/100km (außerorts)",3.739 km,1.332 cm³,100 kW (136 PS),Benzin,ca. 123 g/km (kombiniert),1,5,4/5,Automatik,Euro6d-TEMP,4 (Grün),10/2019,10/2022,Klimaautomatik,,"Vorne, Hinten, Kamera, Selbstlenkende Systeme","Front-, Seiten- und weitere Airbags",Mountaingrau-Met.,Grau Metallic,"Teilleder, Schwarz",https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/rSIAAOSw9jxei0VD/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/i9YAAOSwtVpei0VH/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/pvIAAOSwd5Fei0VK/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/X48AAOSwHzhei0VN/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/1NsAAOSwoGdei0VR/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/WrkAAOSwqFVei0VU/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ggEAAOSwHOFei0VX/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/UGYAAOSwUdZei0Vb/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/UGYAAOSwUdZei0Vb/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/GOUAAOSwOJVei0Vf/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/GVYAAOSw0BVei0Vi/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/6Y0AAOSwI5Fei0Vl/$_57.jpg,"ABS
Armlehne
Bluetooth
Bordcomputer
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Innenspiegel autom. abblendend
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Multifunktionslenkrad
Navigationssystem
Nichtraucher-Fahrzeug
Notbremsassistent
Panorama-Dach
Partikelfilter
Regensensor
Reifendruckkontrolle
Schaltwippen
Scheckheftgepflegt
Schiebedach
Servolenkung
Sitzheizung
Soundsystem
Sprachsteuerung
Spurhalteassistent
Standheizung
Start/Stopp-Automatik
Tempomat
Tuner/Radio
USB
Verkehrszeichenerkennung
Volldigitales Kombiinstrument
Zentralverriegelung",Auto Center Biesdorf Inh. Oliver Skade,12623,Berlin,Alt-Mahlsdorf 112,+49 (0)30 9210627231,4.8,109,06.04.2020
Volkswagen Golf VII 1.2 TSI LOUNGE TEMPOMAT PARKLENK BLUETO,12.480 €,,Limousine,Deutsche Ausführung,"ca. 4,9 l/100km (kombiniert)
ca. 6,1 l/100km (innerorts)
ca. 4,2 l/100km (außerorts)",79.871 km,1.197 cm³,63 kW (86 PS),Benzin,ca. 116 g/km (kombiniert),2,5,4/5,Schaltgetriebe,Euro6,4 (Grün),10/2015,Neu,Klimaautomatik,,"Hinten, Selbstlenkende Systeme","Front-, Seiten- und weitere Airbags",Kryptongrau,Grau Metallic,"Stoff, Grau",https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/6AgAAOSw0yteizzj/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/8EwAAOSw~O1eizzk/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/W3cAAOSw~upeizzj/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/RZAAAOSwX1Zeizzj/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/-FwAAOSwHZBeizzj/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/cEgAAOSwJUdeizzk/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/PM0AAOSw6N9eizzj/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/mz4AAOSwX39eizzj/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/mz4AAOSwX39eizzj/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/xUkAAOSw~qVeizzj/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/nI8AAOSwdHNeizzk/$_57.jpg,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/47cAAOSwlANeizzj/$_57.jpg,"ABS
Allwetterreifen
Armlehne
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Müdigkeitswarner
Multifunktionslenkrad
Musikstreaming integriert
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Scheinwerferreinigung
Servolenkung
Sitzheizung
Start/Stopp-Automatik
Tagfahrlicht
Tempomat
Touchscreen
Traktionskontrolle
Tuner/Radio
USB
Zentralverriegelung",Autozentrum Zeesen GmbH,15711,Königs-Wusterhausen,Im Gewerbepark 27,+49 (0)3375 251834988,4.8,139,06.04.2020
"Volkswagen Golf*1,4 TSI*nur 14369 KM*Garantie 2022",14.250 €,Unfallfrei,Limousine,Deutsche Ausführung,,33.123 km,1.395 cm³,92 kW (125 PS),"Benzin, E10-geeignet",,1,5,4/5,Schaltgetriebe,Euro6,4 (Grün),01/2017,01/2022,2-Zonen-Klimaautomatik,,"Vorne, Hinten","Front-, Seiten- und weitere Airbags",Night Blue met.,Blau Metallic,"Stoff, Schwarz",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/XOIAAOSwvVZebKMN/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/gjgAAOSweR1ebKMR/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/XhIAAOSwymtebKMa/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bSIAAOSwV3JebKMe/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yCMAAOSw4E5ebKMj/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/GhkAAOSwcGhebKMn/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/h-kAAOSw13hebKMt/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7E0AAOSwilpebKMx/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7E0AAOSwilpebKMx/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bnwAAOSwA6hebKM7/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/MT0AAOSwNvBebKM~/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/b4oAAOSwi6BebKND/$_57.jpg,"ABS
Allwetterreifen
Ambiente-Beleuchtung
Armlehne
Beheizbares Lenkrad
Berganfahrassistent
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Innenspiegel autom. abblendend
Isofix
Kurvenlicht
Lederlenkrad
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Müdigkeitswarner
Multifunktionslenkrad
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Pannenkit
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Scheinwerferreinigung
Servolenkung
Sitzheizung
Soundsystem
Sportpaket
Sportsitze
Sprachsteuerung
Start/Stopp-Automatik
Tagfahrlicht
Tempomat
Totwinkel-Assistent
Traktionskontrolle
Tuner/Radio
USB
Winterpaket
Zentralverriegelung",Autotreffpunkt Nassenheide,16775,Nassenheide,Liebenwalder Chaussee 11,+49 (0)178 7997862,5,1,06.04.2020
Ford EcoSport ST-Line,18.900 €,,Limousine,Deutsche Ausführung,"ca. 6,2 l/100km (kombiniert)
ca. 7,6 l/100km (innerorts)
ca. 5,2 l/100km (außerorts)",8.000 km,998 cm³,92 kW (125 PS),Benzin,ca. 140 g/km (kombiniert),,5,4/5,Automatik,Euro6,4 (Grün),08/2018,08/2021,Klimaanlage,,"Vorne, Hinten, Kamera","Front-, Seiten- und weitere Airbags",Saphir-Blau (Metallic),Blau Metallic,"Teilleder, Schwarz",https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/2PkAAOSw3adeizG-/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/mXAAAOSwBBVeizHD/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/CocAAOSwOJVeizHH/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/Tv8AAOSwgaxeizHL/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/iNQAAOSwUvxeizHQ/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/kE8AAOSwTXVeizHU/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/CFkAAOSwgAdeizHY/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/SkgAAOSwo5xeizHd/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/SkgAAOSwo5xeizHd/$_57.jpg,,,,"ABS
Alarmanlage
Ambiente-Beleuchtung
Armlehne
Beheizbare Frontscheibe
Beheizbares Lenkrad
Berganfahrassistent
Bi-Xenon Scheinwerfer
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Isofix
Lederlenkrad
Leichtmetallfelgen
Multifunktionslenkrad
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Raucherpaket
Regensensor
Reifendruckkontrolle
Schaltwippen
Scheckheftgepflegt
Schiebedach
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Sommerreifen
Soundsystem
Start/Stopp-Automatik
Tagfahrlicht
Tempomat
Tuner/Radio
Winterpaket
Zentralverriegelung",Autohaus D. Henning,16816,Neuruppin,Babimost-Ring 22,+49 (0)3391 766996739,4.4,11,06.04.2020
